"","genes","logFC","logCPM","LR","PValue","FDR"
"18456","ENSG00000187713",0.01743597212043,4.80506244317181,0.0131560330510467,0.908683110706853,0.957967451507545
"18457","ENSG00000124217",-0.0332489884769504,2.26965738872511,0.0131105459658798,0.908840421934929,0.958081383192714
"18458","ENSG00000243978",-0.0616751849357305,-0.186315434212383,0.0130571234741197,0.909025530191966,0.958185074975949
"18459","ENSG00000140553",-0.0148561171165182,6.14020866249956,0.0130537370519779,0.909037277020149,0.958185074975949
"18460","ENSG00000213906",0.0374235286035765,0.240184745783824,0.0130272731676975,0.909129128211673,0.958229980910863
"18461","ENSG00000233901",0.0373632514389756,0.859118121296212,0.0130125098589708,0.909180409965415,0.958232123758035
"18462","ENSG00000143740",0.0176332925384633,4.64666488810622,0.0129586793709269,0.909367645343435,0.958257752958215
"18463","ENSG00000165949",-0.0322194944674223,5.35991741078047,0.0129469710466807,0.90940842183869,0.958257752958215
"18464","ENSG00000164916",-0.0188910471973019,5.46966545570618,0.0129463723605454,0.909410507380326,0.958257752958215
"18465","ENSG00000132554",0.0508203129082811,-0.706062902854095,0.0129361469798326,0.909446135354306,0.958257752958215
"18466","ENSG00000131400",0.0474101025231743,1.91746896499568,0.0129347576247802,0.909450977341131,0.958257752958215
"18467","ENSG00000110108",0.0186524466306242,6.78134652563512,0.0128819248939749,0.909635298471131,0.958258837480113
"18468","ENSG00000262049",-0.0232286949586366,2.85212608828582,0.0128746010597709,0.909660879820595,0.958258837480113
"18469","ENSG00000164291",-0.0266006759652675,2.88505386966979,0.012863908497188,0.909698241006543,0.958258837480113
"18470","ENSG00000180574",-0.0637836860524596,-0.909998115001418,0.0128626415448032,0.909702668942767,0.958258837480113
"18471","ENSG00000215305",-0.0167596116321311,5.78961047458287,0.0128525211878596,0.909738047024065,0.958258837480113
"18472","ENSG00000130005",-0.03297782190473,4.1411657479459,0.0128376243168695,0.909790148207091,0.958258837480113
"18473","ENSG00000141027",-0.0161246230613535,7.00071788869503,0.0128258493090563,0.909831352473208,0.958258837480113
"18474","ENSG00000245149",0.0238382103283802,3.68063199590562,0.0128216627016613,0.909846007277977,0.958258837480113
"18475","ENSG00000108654",-0.0230276815349074,10.3181761883192,0.0128028133451892,0.909912017619832,0.958276488596973
"18476","ENSG00000085644",0.0204812220897854,4.17428529714919,0.0127737384780957,0.910013934222209,0.95833195053916
"18477","ENSG00000010072",-0.0242566344581224,3.15072218246749,0.0126766248161427,0.910355202531174,0.958639453138986
"18478","ENSG00000235703",0.028006789639176,5.11304030022424,0.0126559929562049,0.910427875514948,0.958664096433291
"18479","ENSG00000082213",-0.0195013869588411,3.89702166957385,0.0126243593041711,0.910539417441805,0.958682088956666
"18480","ENSG00000227939",0.053164048413786,-0.0174078680134824,0.0126232004255442,0.910543506394572,0.958682088956666
"18481","ENSG00000198786",0.0410438732716603,11.7335477069503,0.0125966375198914,0.910637282317953,0.958724434150562
"18482","ENSG00000130244",-0.0200220340786228,3.78467708391699,0.0125793195244306,0.910698474546755,0.958724434150562
"18483","ENSG00000178802",0.0175041934318545,5.11035372503112,0.0125687350017394,0.910735895404644,0.958724434150562
"18484","ENSG00000259291",0.0296468925280356,0.574750545507427,0.0125560336195001,0.910780821341368,0.958724434150562
"18485","ENSG00000143443",0.0239851371721609,3.46045819570213,0.0125225866463197,0.910899236496045,0.95879721095502
"18486","ENSG00000272316",-0.0289529988829877,3.51422706853425,0.0124718011952574,0.911079343092923,0.95890670412475
"18487","ENSG00000185009",0.0154448763311826,5.42789440781237,0.0124654687713974,0.911101826548504,0.95890670412475
"18488","ENSG00000263812",0.0379945734410073,0.932065687991718,0.012443038131206,0.911181513740328,0.958938701473689
"18489","ENSG00000156475",-0.0375971414368347,1.60521244278053,0.0124013093045683,0.911329953469528,0.959009310258097
"18490","ENSG00000163617",-0.0249612068876218,4.95538005626649,0.0123964702972259,0.911347183361885,0.959009310258097
"18491","ENSG00000204794",-0.0351811137857643,0.283091028012136,0.0123731840631827,0.911430144569635,0.959044741922632
"18492","ENSG00000117505",0.0137922070779833,5.67566985800323,0.0123451793840026,0.911530020794088,0.959097967477318
"18493","ENSG00000145934",-0.0590258475180003,1.76964809223055,0.0123009740888804,0.911687908762905,0.959133624276354
"18494","ENSG00000186834",-0.0217043480121973,6.04468887528855,0.0122931909670712,0.91171573744101,0.959133624276354
"18495","ENSG00000125520",-0.0242355799263857,5.9920481359018,0.0122888736842839,0.911731177800931,0.959133624276354
"18496","ENSG00000172260",-0.0390708931999264,4.07672865971677,0.0122805123049545,0.911761089305415,0.959133624276354
"18497","ENSG00000130559",0.0163800475984503,4.79583365716298,0.0121951500067965,0.912067051093706,0.959361796153363
"18498","ENSG00000108021",-0.0167656152153506,6.55490611183805,0.0121710276408855,0.912153708520915,0.959361796153363
"18499","ENSG00000168958",-0.0147382261081646,5.56555989761825,0.0121701199135522,0.91215697114581,0.959361796153363
"18500","ENSG00000100591",0.0191011446043294,5.7170439273301,0.0121650437317804,0.912175218627601,0.959361796153363
"18501","ENSG00000238000",-0.0406536624044245,-0.482259242312106,0.0120817396834809,0.912475226180979,0.959615764542155
"18502","ENSG00000214063",-0.0179443547873671,6.56235426082479,0.0120706244573086,0.912515335126636,0.959615764542155
"18503","ENSG00000237476",0.036613490079342,-0.669842105802146,0.0120387029884803,0.912630626773165,0.95968513782227
"18504","ENSG00000180616",0.0373724968803117,1.8235602349314,0.0119926228394718,0.912797328886549,0.959808561832338
"18505","ENSG00000235750",-0.0228864287433344,5.46762398251212,0.0119389800436025,0.912991798839563,0.959961168874433
"18506","ENSG00000177731",0.0164675517179378,7.79264691595897,0.0118799767893023,0.913206213208432,0.960119226971214
"18507","ENSG00000225968",0.0468270847856173,1.4502290325257,0.0118695499672015,0.91324415964386,0.960119226971214
"18508","ENSG00000093144",0.0191223062120782,5.54417077090266,0.0118569161845414,0.913290160496645,0.960119226971214
"18509","ENSG00000109625",0.0597233430737183,0.360618774005961,0.011822763897527,0.9134146366231,0.960160085054841
"18510","ENSG00000110723",0.0321083248483035,2.86967008248809,0.0118049722985667,0.91347955440459,0.960160085054841
"18511","ENSG00000256973",0.0372041287161154,-0.0908721373952033,0.0117994742235581,0.913499625727414,0.960160085054841
"18512","ENSG00000230676",0.0525519294365378,-0.45651541448827,0.0117921374072694,0.913526416946868,0.960160085054841
"18513","ENSG00000196793",0.0275640316722602,2.18154279270097,0.011770697354482,0.913604756102837,0.960190554717922
"18514","ENSG00000116514",0.0199211239978054,4.45815408049602,0.0117442678469999,0.913701425481619,0.960218239232977
"18515","ENSG00000167757",0.0838386904224196,-0.864505190261416,0.0117365161995053,0.913729799013135,0.960218239232977
"18516","ENSG00000142556",0.0200713295542303,3.70266136417977,0.011707168760779,0.913837306089105,0.960279351078835
"18517","ENSG00000235655",0.034312499826356,4.13674895020711,0.0116856049440663,0.913916386705174,0.960310586818738
"18518","ENSG00000240291",0.0338502146098764,2.41312158374965,0.0116459339515593,0.91406206451576,0.960403041995693
"18519","ENSG00000141127",-0.016397205363461,5.0282330719794,0.0116347726294848,0.914103095786516,0.960403041995693
"18520","ENSG00000205358",-0.0752614564743821,5.30148143010364,0.0116006233605503,0.914228759185464,0.960483205587018
"18521","ENSG00000067715",-0.0354791376279936,0.308715356104967,0.011576340537399,0.914318229635457,0.960493401817126
"18522","ENSG00000156795",0.0235214618966677,2.90856051221989,0.0115686393366374,0.91434662465532,0.960493401817126
"18523","ENSG00000129214",0.0406635271997466,-0.538253890446307,0.0115449860074897,0.914433896434832,0.960493401817126
"18524","ENSG00000165322",0.0189885842036373,5.7413782736859,0.0115135431806195,0.914550048624343,0.960493401817126
"18525","ENSG00000237310",-0.0341135437763786,0.708209025274219,0.0114926681708774,0.914627251126337,0.960493401817126
"18526","ENSG00000103249",-0.0166975955672563,6.56474885035112,0.0114853724011539,0.914654249952464,0.960493401817126
"18527","ENSG00000064218",0.044053323166998,3.23317373808849,0.011483513722979,0.91466112958879,0.960493401817126
"18528","ENSG00000106018",-0.0493114154485376,-0.756790054287599,0.0114831490506759,0.914662479438205,0.960493401817126
"18529","ENSG00000166188",-0.0278095690077142,4.47857668588885,0.0114758379299182,0.91468954642588,0.960493401817126
"18530","ENSG00000118707",0.0209586234273643,4.78304250421626,0.0114291082353049,0.914862753937942,0.960493401817126
"18531","ENSG00000243477",-0.0184723244966107,3.92183192930805,0.0114174995425245,0.914905838034822,0.960493401817126
"18532","ENSG00000248121",0.0264300290757824,0.20074224317314,0.0114105983659627,0.914931461320275,0.960493401817126
"18533","ENSG00000258947",0.0409791881937918,1.73760680597339,0.0114051150700227,0.914951825763529,0.960493401817126
"18534","ENSG00000132437",0.114491418248385,-1.83461731128222,0.0114048237915583,0.914952907682714,0.960493401817126
"18535","ENSG00000139405",0.0233609253093755,3.82978463790134,0.0113928973323212,0.914997219101657,0.960493401817126
"18536","ENSG00000170558",0.06948014286866,2.34264895672041,0.0113845347745922,0.915028303236997,0.960493401817126
"18537","ENSG00000269834",0.0275057016745813,2.58708358041247,0.0112687892145047,0.915459728240087,0.960805912522226
"18538","ENSG00000100105",0.0158607053840655,5.98640429516542,0.0112685960910142,0.915460449947948,0.960805912522226
"18539","ENSG00000259562",0.0308537923499298,1.12094121731283,0.0112638415942108,0.915478219607537,0.960805912522226
"18540","ENSG00000178947",-0.0345795978624479,4.00764623888788,0.0112517187647754,0.915523545159175,0.960805912522226
"18541","ENSG00000171100",-0.0167156740069902,4.33511246667629,0.0111383703761661,0.915948539289035,0.961162292674844
"18542","ENSG00000100422",0.0234271380557499,6.47830969734032,0.0111273383632131,0.915990019801168,0.961162292674844
"18543","ENSG00000111837",-0.0319882617187932,0.453174429051755,0.0111216736736317,0.916011327186598,0.961162292674844
"18544","ENSG00000139645",-0.0156102252198544,6.55245776452307,0.0110994018090125,0.916095154690921,0.961198415920042
"18545","ENSG00000185019",0.0185858401100328,3.89625611858071,0.0110848506643126,0.916149968656462,0.961204094912309
"18546","ENSG00000261786",0.0381820696216504,8.3770969358373,0.0110213487810711,0.916389606237996,0.961403675648263
"18547","ENSG00000226688",-0.0293988966755057,0.889679412021206,0.0110081116591729,0.916439647113937,0.961404335682098
"18548","ENSG00000139990",0.0148724041272283,6.96020026107527,0.0109677975051454,0.916592236163807,0.961512569497477
"18549","ENSG00000132680",0.0191738732391878,7.0026629174103,0.0109008978592797,0.916846078229583,0.961672892703107
"18550","ENSG00000261061",-0.0340310009585121,0.119102568820131,0.0108943621893687,0.9168709191544,0.961672892703107
"18551","ENSG00000189409",-0.0568939638405494,-1.03178402002196,0.0108884633755544,0.916893345969848,0.961672892703107
"18552","ENSG00000177034",0.0217986545968178,3.79733622996559,0.0108212940348551,0.917149152767138,0.961805492106758
"18553","ENSG00000198712",0.0320288442494712,12.9248639194994,0.0108205023861956,0.917152172448806,0.961805492106758
"18554","ENSG00000113845",-0.0172469537416442,5.47535329522248,0.0108163356243267,0.917168068075694,0.961805492106758
"18555","ENSG00000137504",-0.0182546741602578,7.8190524289256,0.0107714515688997,0.917339491221919,0.961933413134189
"18556","ENSG00000062194",-0.01445801887437,6.54805450968087,0.010702371420674,0.917604032053933,0.962144113380584
"18557","ENSG00000215158",-0.0292223029622036,2.12717757123842,0.0106931727374082,0.917639323225754,0.962144113380584
"18558","ENSG00000243819",-0.0336898725179402,-0.171799989259089,0.0106449548585061,0.917824564829849,0.962286483343807
"18559","ENSG00000019995",0.0153395589723858,5.80285681093516,0.0106055734820245,0.917976173497216,0.96239357765695
"18560","ENSG00000184056",-0.0168960476828405,4.36851049656103,0.0105776779022051,0.918083736842093,0.962454486408223
"18561","ENSG00000126003",-0.0195575265238163,4.57589447535202,0.0105029997908659,0.918372397758406,0.962691285956619
"18562","ENSG00000231119",-0.036566873085875,0.199908873968398,0.0104936593160652,0.918408575316172,0.962691285956619
"18563","ENSG00000160753",-0.0172549629779683,5.31211151566953,0.0104324436461702,0.918646079867358,0.962888368042837
"18564","ENSG00000256282",-0.0376751637690285,-0.807505352412644,0.0103869827601422,0.918822914937718,0.963021840979486
"18565","ENSG00000114988",-0.0187359833638742,5.03742225418729,0.0103488099431424,0.9189717028938,0.963037579310601
"18566","ENSG00000176986",-0.0148651332102072,7.48461342903255,0.0103358122352297,0.919022427917407,0.963037579310601
"18567","ENSG00000272909",0.0234995842239582,1.87438541463256,0.0103334486744213,0.919031655442486,0.963037579310601
"18568","ENSG00000125046",-0.0471874111051908,1.24617293225199,0.0103317102127747,0.919038443212398,0.963037579310601
"18569","ENSG00000174485",0.0207319487140559,5.26117475199835,0.0103153590873717,0.919102313932482,0.963037579310601
"18570","ENSG00000105136",-0.0210801057094769,4.46921159579889,0.0103070206862981,0.919134905062335,0.963037579310601
"18571","ENSG00000128274",0.0212174659110065,5.2081215073514,0.0102785168469026,0.919246414693291,0.963053549200395
"18572","ENSG00000161547",0.0193410740372015,7.82923753324871,0.0102778207254914,0.91924913993677,0.963053549200395
"18573","ENSG00000167461",0.0194847717888277,3.88559910374764,0.0101708713136546,0.91966894918686,0.963434556588911
"18574","ENSG00000159111",-0.0149380307921623,5.12312937769531,0.0101565455464154,0.919725351233509,0.963434556588911
"18575","ENSG00000113790",0.0236785426599918,2.86288828901285,0.0101474034816214,0.919761365505423,0.963434556588911
"18576","ENSG00000204569",-0.0200833636520886,6.54169588548742,0.010127637808921,0.919839286503534,0.963457126384264
"18577","ENSG00000143786",0.0273173201396318,2.05567166088294,0.0101168247427843,0.919881946694787,0.963457126384264
"18578","ENSG00000197461",-0.0214743959618243,4.23359179554087,0.0100643765078274,0.920089195319604,0.963622320666032
"18579","ENSG00000226314",-0.0333034601111518,1.29116449045821,0.0100440932374894,0.920169490658956,0.963654544364676
"18580","ENSG00000130830",-0.0144339816550318,4.72942515605287,0.0100140406846627,0.920288610336203,0.963679742674978
"18581","ENSG00000243410",0.0348371585891374,-0.0313144539407977,0.0100130325866985,0.920292609273977,0.963679742674978
"18582","ENSG00000159873",-0.0193692136862892,4.92002504045967,0.00998719627899192,0.920395166584466,0.963735268336775
"18583","ENSG00000135324",0.0451663722832645,-0.150364422632431,0.00994693795238533,0.920555239551585,0.963851008769046
"18584","ENSG00000163116",0.0441857657665492,-0.540511286539768,0.00992629260680289,0.920637455360748,0.963885222177899
"18585","ENSG00000151131",0.0201225325815936,2.78487861020144,0.00986927497463519,0.920864965857819,0.964014653920853
"18586","ENSG00000073614",0.0146839680569871,5.88324337277904,0.0098570571447425,0.920913803448333,0.964014653920853
"18587","ENSG00000095777",-0.0421402845958331,0.876046238863044,0.00985185662414167,0.920934600447563,0.964014653920853
